"Metabolite"	"Number_of_IVs"	"Number_of_Proxies"	"Simple_Median_Estimate"	"Simple_Median_SE"	"Simple_Median_Pval"	"Weighted_Median_Estimate"	"Weighted_Median_SE"	"Weighted_Median_Pval"	"Random_IVW_Estimate"	"Random_IVW_SE"	"Random_IVW_Pval"	"Random_IVW_RSE"	"Random_IVW_HetStat"	"Random_IVW_FStat"	"Fixed_IVW_Estimate"	"Fixed_IVW_SE"	"Fixed_IVW_Pval"	"Fixed_IVW_RSE"	"Fixed_IVW_HetStat"	"Fixed_IVW_FStat"	"Egger_Estimate"	"Egger_SE"	"Egger_Pval"	"Egger_Intercept"	"Egger_Intercept_SE"	"Egger_Intercept_Pval"	"Egger_RSE"	"Egger_HetStat"	"Egger_Isq"
"4-methyl-2-oxopentanoate"	2	0	NA	NA	NA	NA	NA	NA	0.031796690829015	0.0153059773933086	0.0377643345151113	1.17505192704946	1.38074703126266	88.9254360195988	0.031796690829015	0.0130257880872904	0.014644344270844	1.17505192704946	1.38074703126266	88.9254360195988	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5-acetylamino-6-amino-3-methyluracil"	2	0	NA	NA	NA	NA	NA	NA	0.00893738784915176	0.00400335047337853	0.0255834537860412	0.949006809654515	0.900613924770641	858.87553101483	0.00893738784915176	0.00400335047337853	0.0255834537860412	0.949006809654515	0.900613924770641	858.87553101483	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5-acetylamino-6-formylamino-3-methyluracil"	2	0	NA	NA	NA	NA	NA	NA	0.00506129044778193	0.00211987632248512	0.0169615365609469	0.258060248190014	0.0665950916958916	2997.8206129552	0.00506129044778193	0.00211987632248512	0.0169615365609469	0.258060248190014	0.0665950916958916	2997.8206129552	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5-hydroxylysine"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0046894521065605	0.00885785397905873	0.596519838726618	NA	NA	476.867045002252	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5-methyluridine (ribothymidine)"	2	0	NA	NA	NA	NA	NA	NA	-0.00183298293356906	0.00437173161773311	0.675010959684128	0.747112064288803	0.558176436605876	943.613961788343	-0.00183298293356906	0.00437173161773311	0.675010959684128	0.747112064288803	0.558176436605876	943.613961788343	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5-oxoproline"	3	0	-0.0327483640747364	0.020744779155777	0.114420580311853	-0.00976764431961339	0.00993850445482706	0.325701813331334	-0.0146519533461266	0.0202114754923903	0.468493505581023	2.18961645772942	9.58884046391903	146.602311463758	-0.0146519533461266	0.00923060083013313	0.112439304024062	2.18961645772942	9.58884046391903	146.602311463758	0.0233713387127295	0.0212283504713648	0.270918700703843	-0.00785303317242277	0.00362104686809272	0.0301040233762979	1.2966367723285	1.68126691935446	0.975552664157888
"5,6-dihydrothymine"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0136871889907095	0.0216713825686234	0.527662046790784	NA	NA	59.1012749780982	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5alpha-androstan-3alpha,17beta-diol disulfate"	4	1	0.0100121532855307	0.0127411463732777	0.431977287107353	0.00712661568306425	0.0102356243185814	0.486268471793218	0.00953570336502527	0.00873261029155801	0.274848557502744	0.861273466984821	2.22537595479616	73.184065622033	0.00953570336502527	0.00873261029155801	0.274848557502744	0.861273466984821	2.22537595479616	73.184065622033	0.0107173957644922	0.036405033222806	0.768457430150261	-0.000149673723854102	0.0044611148651115	0.973235400536292	1.05454354092279	2.22412415940394	0.949933162635896
"5alpha-androstan-3alpha,17beta-diol monosulfate (1)"	4	0	0.00515421676307535	0.00842262209915159	0.54057137565872	0.0057967148169157	0.00831605406853401	0.485770801479932	0.00692816169773471	0.00713865788517836	0.331790749242075	0.301702710086436	0.273073575820501	253.88566980069	0.00692816169773471	0.00713865788517836	0.331790749242075	0.301702710086436	0.273073575820501	253.88566980069	0.0188981918350685	0.0242469033714273	0.435740350921353	-0.00244487361514422	0.00473291664896759	0.605457710413736	0.0558166896237643	0.00623100568111129	0.920569711827996
"5alpha-androstan-3alpha,17beta-diol monosulfate (2)"	3	0	0.0190251895139896	0.00968355413223812	0.0494500378128476	0.00237172390825193	0.00460931456815837	0.606867345918908	0.00191980530142082	0.00720428965036354	0.789868898191612	1.6602539003477	5.51288602723948	291.651320994132	0.00191980530142082	0.00433926982424482	0.658181049720269	1.6602539003477	5.51288602723948	291.651320994132	-0.014681530698404	0.00848416577471635	0.083547675992651	0.00531906661092165	0.00233588470797511	0.0227796529950179	0.572412191770185	0.327655717287148	0.987165280203992
"5alpha-androstan-3beta,17alpha-diol disulfate"	2	0	NA	NA	NA	NA	NA	NA	0.00184127557705633	0.0161132216468058	0.909022890531906	1.04165092758825	1.08503665494547	50.2575041943956	0.00184127557705633	0.015468926508915	0.905251114185415	1.04165092758825	1.08503665494547	50.2575041943956	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5alpha-androstan-3beta,17beta-diol disulfate"	3	0	0.00484264667105572	0.0179069954037183	0.786826975529308	-0.00286156910944215	0.0147507376283118	0.84617980952487	-8.48248113461985e-05	0.0134404058083304	0.994964440879406	0.829467416614665	1.37603239045081	84.3783127216891	-8.48248113461985e-05	0.0134404058083304	0.994964440879406	0.829467416614665	1.37603239045081	84.3783127216891	-0.0293513611117199	0.046882900574754	0.531277652594447	0.00335700819656414	0.00515196587460117	0.514660846822112	0.9754245537022	0.951453059965137	0.910933654306115
"5alpha-pregnan-3(alpha or beta),20beta-diol disulfate"	2	0	NA	NA	NA	NA	NA	NA	0.0121484428320244	0.00790216545162938	0.124206112786587	0.376695252073527	0.141899312934738	139.796853707175	0.0121484428320244	0.00790216545162938	0.124206112786587	0.376695252073527	0.141899312934738	139.796853707175	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5alpha-pregnan-3beta,20alpha-diol disulfate"	4	0	0.00401019648674266	0.010739305503931	0.708841071599762	0.00233942193297219	0.00954933411951755	0.806469804196517	0.00112351500811174	0.00815181220833581	0.890379550791376	0.878963616842946	2.3177311192009	125.891645620509	0.00112351500811174	0.00815181220833581	0.890379550791376	0.878963616842946	2.3177311192009	125.891645620509	-0.0101367823906239	0.0286815861218977	0.723770034072248	0.00205496840475898	0.00500325819129026	0.681273433358979	1.03378969579925	2.13744227028143	0.966738265712899
"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)"	3	0	0.0124757243197611	0.0189944223598274	0.511303168952835	0.00143652412101027	0.0123736428435912	0.90757686361693	-0.000453793068697901	0.01579118449269	0.977074255903677	1.45210695035883	4.21722919056082	93.271115516674	-0.000453793068697901	0.0108746704151425	0.966714446094473	1.45210695035883	4.21722919056082	93.271115516674	0.0195819784255579	0.0605152543387173	0.746250370767632	-0.00296121383225396	0.00838498598183415	0.723970980514114	1.93638389548405	3.74958259068997	0.962622558230823
"5alpha-pregnan-3beta,20beta-diol monosulfate (1)"	2	0	NA	NA	NA	NA	NA	NA	0.00528653003465128	0.00632367148292232	0.403160180788991	0.393803314797903	0.155081050745816	357.729951438745	0.00528653003465128	0.00632367148292232	0.403160180788991	0.393803314797903	0.155081050745816	357.729951438745	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-oxopiperidine-2-carboxylic acid"	3	0	-0.00162753148535949	0.00858491090889927	0.849637888659044	3.35491004437908e-05	0.00634690052229449	0.995782479255049	-7.60285693680167e-05	0.00618608541990388	0.990194041881818	0.169926725666638	0.0577501841915695	349.227367922678	-7.60285693680167e-05	0.00618608541990388	0.990194041881818	0.169926725666638	0.0577501841915695	349.227367922678	0.00229515938629492	0.0155703412528166	0.882811688375478	-0.00103895494550682	0.00626072225432285	0.868197796084814	0.173814306692919	0.0302114132111402	0.987201598269983
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)"	4	0	-0.0322541777674877	0.0202980115537944	0.11205330323609	0.00673146303267284	0.0248091984523295	0.786137755181027	-0.0015778460847963	0.0335345064998731	0.962472247190485	2.3993596753883	17.2707805556383	59.6137724608263	-0.0015778460847963	0.0139764399826575	0.910115167887697	2.3993596753883	17.2707805556383	59.6137724608263	-0.0480503252544523	0.116816871965526	0.6808303153082	0.00377836388034421	0.00894245945977822	0.672645839460605	2.81562577269868	15.8554969837701	0.596740645236165
"7-methylguanine"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0108522088917574	0.016278313337636	0.504985075093846	NA	NA	137.204072222877	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7-methylxanthine"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00804189764337015	0.0227853766562154	0.724132540388919	NA	NA	50.6862259883578	NA	NA	NA	NA	NA	NA	NA	NA	NA
"acetylcarnitine"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0202908806548038	0.0291130026786315	0.485821758188089	NA	NA	48.2321984326946	NA	NA	NA	NA	NA	NA	NA	NA	NA
"acisoga"	3	0	-0.00445752292677389	0.0101930785496192	0.661887415807151	-0.004118001888301	0.00937590412539232	0.660508526919131	-0.0120405029763929	0.00940397424652866	0.200417414423089	1.26202535146744	3.18541597549301	213.713428802273	-0.0120405029763929	0.00745149393044607	0.106126559262365	1.26202535146744	3.18541597549301	213.713428802273	0.0338982289186295	0.0296449598438818	0.252842010171623	-0.00968904866735535	0.00605174886795007	0.109369646060689	0.788739390324023	0.622109825848711	0.611892003655917
"adenine"	2	0	NA	NA	NA	NA	NA	NA	0.00267506499643642	0.0146394389816869	0.855009858778582	0.332705617013437	0.110693027592292	81.6367988384849	0.00267506499643642	0.0146394389816869	0.855009858778582	0.332705617013437	0.110693027592292	81.6367988384849	NA	NA	NA	NA	NA	NA	NA	NA	NA
"adipoylcarnitine"	4	1	0.000810763633132375	0.00869015586506795	0.925667783421125	0.00077319461632116	0.00767109430496705	0.919714575931545	0.00435871916866444	0.00658543958635857	0.508053150842541	0.883214959570352	2.34020599442658	181.626867339653	0.00435871916866444	0.00658543958635857	0.508053150842541	0.883214959570352	2.34020599442658	181.626867339653	0.0165496932841766	0.0173694519004237	0.340689094453785	-0.00253218553757437	0.00333844638839111	0.448156382217199	0.939386922589366	1.76489558066384	0.966355165229742
"alanine"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.100236865850957	0.0317075800140782	0.00157071858166652	NA	NA	41.3724478940828	NA	NA	NA	NA	NA	NA	NA	NA	NA
"allantoin"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0172398727769978	0.0199619579523132	0.3877876816066	NA	NA	79.6603590665151	NA	NA	NA	NA	NA	NA	NA	NA	NA
"alpha-hydroxyisocaproate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0463969797112774	0.017398867391729	0.00766076113517947	NA	NA	102.129199139628	NA	NA	NA	NA	NA	NA	NA	NA	NA
"alpha-hydroxyisovalerate"	3	0	0.024429495547529	0.016973181742462	0.150065625184128	0.0364019580889685	0.0146202891254012	0.0127806088706103	0.0369731298846799	0.0149994391434231	0.0137025682772814	1.2779667962797	3.26639826478678	72.1439679362202	0.0369731298846799	0.0117369552848228	0.00163188549071245	1.2779667962797	3.26639826478678	72.1439679362202	0.0924484353055657	0.13941980679309	0.507270362612134	-0.00514451969542752	0.012799655494783	0.687738179115104	1.67693634318453	2.81211549909311	0.856431881044751
"andro steroid monosulfate (1)*"	3	0	-0.0178343615833584	0.00956364947333528	0.0622084456378931	-0.0117000946442074	0.00808669845391794	0.147943963042679	-0.0128337350781512	0.00845091564251521	0.128858008086369	1.18913112569433	2.82806566819011	193.486422643592	-0.0128337350781512	0.00710679878771214	0.0709434770843957	1.18913112569433	2.82806566819011	193.486422643592	0.0217901265279994	0.022219024427797	0.326742274116575	-0.00686077432497136	0.00417144912879079	0.100032091346177	0.35076193017486	0.123033931659993	0.962214825198642
"androsterone sulfate"	5	0	0.0144066559963895	0.0112690090208079	0.201097326620871	0.0127843685061899	0.00944119381936395	0.175702855930512	0.0153815808119497	0.00811798813646797	0.0581251580647073	0.700690754222668	1.96387013221252	164.732678875632	0.0153815808119497	0.00811798813646797	0.0581251580647073	0.700690754222668	1.96387013221252	164.732678875632	0.00131323014002387	0.0161711260721512	0.935276275140392	0.00203623203750016	0.00202428887571523	0.314463710151246	0.563333963682481	0.952035463914645	0.942579175584686
"arabitol_xylitol"	2	0	NA	NA	NA	NA	NA	NA	-0.0328348829046078	0.0186985265835521	0.0790859409911913	0.622912428774611	0.388019893921884	51.9568683008145	-0.0328348829046078	0.0186985265835521	0.0790859409911913	0.622912428774611	0.388019893921884	51.9568683008145	NA	NA	NA	NA	NA	NA	NA	NA	NA
"arabonate_xylonate"	2	0	NA	NA	NA	NA	NA	NA	-0.00736344059021122	0.0114004849376781	0.518351654435241	0.922872605412743	0.851693845821304	123.276492020024	-0.00736344059021122	0.0114004849376781	0.518351654435241	0.922872605412743	0.851693845821304	123.276492020024	NA	NA	NA	NA	NA	NA	NA	NA	NA
"arachidonate (20_4n6)"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.055791924864256	0.0267801239348429	0.0372208503797727	NA	NA	42.4680672207546	NA	NA	NA	NA	NA	NA	NA	NA	NA
"arginine"	5	0	0.00543244225261649	0.0147790372626617	0.71318825993819	0.00248953707455991	0.0110663688798749	0.822007106926179	0.00364414970666135	0.0120864449914711	0.763027790822632	1.51497033608342	9.18054047685084	127.327040924714	0.00364414970666135	0.00797800769004994	0.64783320527094	1.51497033608342	9.18054047685084	127.327040924714	-0.00738230699663519	0.0241873727543675	0.760203730540914	0.0018079816156345	0.00331140576152877	0.58507547158326	1.66840759767765	8.35075173596555	0.936229701741717
"asparagine"	2	0	NA	NA	NA	NA	NA	NA	-0.008836184921617	0.00705326806561996	0.210286207732459	0.600004556104915	0.360005467346657	480.455985155823	-0.008836184921617	0.00705326806561996	0.210286207732459	0.600004556104915	0.360005467346657	480.455985155823	NA	NA	NA	NA	NA	NA	NA	NA	NA
"aspartate"	4	0	0.00252120359557637	0.0118731375430334	0.83183774607277	0.0024874607320659	0.00822602236426563	0.762355348776705	0.00637531608001059	0.0142287810739897	0.654111496212157	2.07513848041916	12.918599138749	174.474747094341	0.00637531608001059	0.00685678628595218	0.352483997042522	2.07513848041916	12.918599138749	174.474747094341	0.0276873431542405	0.0403266171515591	0.492349086717297	-0.00321524705193568	0.00557558209837971	0.564165295490158	2.35338428623775	11.0768351974215	0.971193293064694
"beta-alanine"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00386559655786666	0.0115967896736	0.738882680363527	NA	NA	232.235780582845	NA	NA	NA	NA	NA	NA	NA	NA	NA
"beta-hydroxyisovalerate"	5	0	-0.00898329063026319	0.00805364240654405	0.264665333850849	-0.00645910069214806	0.00711367753630747	0.363887023568298	-0.0111584596022534	0.00618039032599166	0.0710024237273111	1.01565272979175	4.1262018701337	172.894805631607	-0.0111584596022534	0.00608514125419514	0.0666952172313861	1.01565272979175	4.1262018701337	172.894805631607	-0.0521502266928798	0.0259073598204159	0.0441198623223289	0.00794707674485588	0.00488214859226482	0.103570981911921	0.701551977974659	1.47652553340047	0.87771570793192
"betaine"	5	0	-0.0118410390710714	0.0107649440068015	0.27134828511317	-0.0138731807205193	0.00912872367435542	0.128579248092325	-0.00786975467639662	0.00838269091396298	0.347828265791269	1.14392437535324	5.23425190610922	128.368296817871	-0.00786975467639662	0.00732801144426564	0.282855074963909	1.14392437535324	5.23425190610922	128.368296817871	-0.0116439564380545	0.0211546626763261	0.582031106860286	0.000652546994247004	0.00325791449567367	0.84124915013196	1.31214568591986	5.16517890323433	0.941616247747951
"bilirubin (E,E)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00308463323633704	0.0185077994180222	0.867632334778193	NA	NA	87.5065272096486	NA	NA	NA	NA	NA	NA	NA	NA	NA
"C-glycosyltryptophan"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0140555389943131	0.0312345310984735	0.65271044057584	NA	NA	35.3379759221155	NA	NA	NA	NA	NA	NA	NA	NA	NA
"carnitine"	6	0	0.0111860312994493	0.0111790564592403	0.317008661164566	0.000932965960934156	0.00468986050751902	0.842315498620145	0.0043238870960775	0.00825109326201933	0.60025205217807	1.89377193471624	17.9318607035945	295.105161790415	0.0043238870960775	0.00435696247830162	0.320998238440615	1.89377193471624	17.9318607035945	295.105161790415	-0.0112609733661301	0.0068800427319111	0.101680789963512	0.0045114563187379	0.00140484193338493	0.00132107299781525	1.11930813090938	5.01140276767936	0.993009386152493
"catechol sulfate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00307018623811124	0.0291667692620568	0.916166996259808	NA	NA	39.116865698419	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cholate"	2	0	NA	NA	NA	NA	NA	NA	-0.0189819221088237	0.0255605342291771	0.457708028705074	1.56494200005844	2.4490434635469	65.182709234201	-0.0189819221088237	0.0163332150509237	0.245167671855301	1.56494200005844	2.4490434635469	65.182709234201	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cholesterol"	3	0	-0.0468740050044618	0.0171794775095428	0.00636253290110953	-0.0428639190955658	0.0154667933009591	0.00558241480532925	-0.0432322744661303	0.0132676646438388	0.00112015098315601	0.621794392407182	0.773256532858033	54.3320620352044	-0.0432322744661303	0.0132676646438388	0.00112015098315601	0.621794392407182	0.773256532858033	54.3320620352044	-0.0534921906125009	0.0608865872081009	0.379642826896466	0.000986469698462603	0.0057134410312291	0.862920479593314	0.86223305711654	0.743445844784536	0.186138298789257
"choline phosphate"	3	0	-0.0163409511619808	0.0186061741297325	0.379805767461547	-0.00538704458489752	0.0116354442592973	0.643374599968512	-0.00582710388372134	0.0130807424848325	0.655978725082702	1.15704040610376	2.67748500271349	113.272943861433	-0.00582710388372134	0.0113053463092796	0.606253238445359	1.15704040610376	2.67748500271349	113.272943861433	0.0509061467108121	0.0387156376509643	0.1885525875495	-0.0113385212645766	0.00740034032263592	0.125482428658284	0.574425086350825	0.329964179829153	0.991930947498821
"choline"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0833672305582551	0.0294237284323253	0.00460653226339177	NA	NA	36.8606971184142	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cis-4-decenoyl carnitine"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00771214504316873	0.017995005100727	0.668235141795249	NA	NA	106.501297704306	NA	NA	NA	NA	NA	NA	NA	NA	NA
"citrulline"	4	0	-0.011430068503568	0.0118236070114002	0.333686092854947	-0.00519471981048248	0.0118252758962858	0.66045176456395	-0.00783123839938476	0.00944519094564911	0.407034010694025	0.820060233611424	2.01749636025247	90.2803430935079	-0.00783123839938476	0.00944519094564911	0.407034010694025	0.820060233611424	2.01749636025247	90.2803430935079	-0.0137012605118103	0.0520990488157138	0.792562256566655	0.000650352718584538	0.00567630953265596	0.908783455039079	1.001084626811	2.00434086007465	0.813299894636591
"cortisol"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0138891444877284	0.0190975736706266	0.467058901715173	NA	NA	89.6525212132757	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cortisone"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.016380086307289	0.0225226186725224	0.467058901715173	NA	NA	63.8297451200986	NA	NA	NA	NA	NA	NA	NA	NA	NA
"creatine"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00374667073180441	0.0168600182931198	0.824140895741885	NA	NA	104.3517175694	NA	NA	NA	NA	NA	NA	NA	NA	NA
"creatinine"	4	0	-0.0124970371607902	0.016702556113679	0.454332862836843	-0.0132533632526801	0.0169784341289095	0.435037875931632	-0.0100256358729614	0.0141510405238873	0.478651321617437	0.971104388205922	2.82913119837839	40.7185966404446	-0.0100256358729614	0.0141510405238873	0.478651321617437	0.971104388205922	2.82913119837839	40.7185966404446	-0.443965541843167	0.26118532331602	0.0891665853507977	0.0308333959117731	0.0185311413666994	0.0961385653373807	0.174170009970024	0.0606703847459178	0
"cys-gly, oxidized"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000570692003717602	0.00684830404461122	0.933586496294755	NA	NA	1180.9087780838	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cystathionine"	2	0	NA	NA	NA	NA	NA	NA	0.00021941821023819	0.010059149623254	0.982597284380424	1.20604258532311	1.45453871761284	372.385698579233	0.00021941821023819	0.00834062556800931	0.979012340312927	1.20604258532311	1.45453871761284	372.385698579233	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cysteine s-sulfate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00674654949259508	0.0245329072458003	0.78331623830721	NA	NA	48.9337923055215	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cysteine sulfinic acid"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.190673273293196	0.0244999177974497	7.1044117485605e-15	NA	NA	31.7441430874717	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cysteine-glutathione disulfide"	3	0	0.0331819334850679	0.0180642588323595	0.0662271405996172	-9.39864541012574e-05	0.00856220228678914	0.991241875371921	-0.000531904058227267	0.0168150670203877	0.974765056297518	2.21681064942444	9.8284989108032	192.216180646111	-0.000531904058227267	0.00758525182326848	0.944095398961299	2.21681064942444	9.8284989108032	192.216180646111	-0.0422580701748332	0.0244983839373029	0.0845395529648638	0.00679335168703997	0.00356062357647738	0.0564027639294478	1.45538818834424	2.11815477877193	0.982165574624989
"cysteinylglycine"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00119889406817787	0.0143867288181344	0.933586496294755	NA	NA	252.1332893032	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cystine"	2	0	NA	NA	NA	NA	NA	NA	-0.0096763918331201	0.0163638272086626	0.5543005650598	0.53031542131031	0.281234446079531	67.0907469304609	-0.0096763918331201	0.0163638272086626	0.5543005650598	0.53031542131031	0.281234446079531	67.0907469304609	NA	NA	NA	NA	NA	NA	NA	NA	NA
"decanoylcarnitine"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00537100196041572	0.0125323379076367	0.668235141795249	NA	NA	219.602619954408	NA	NA	NA	NA	NA	NA	NA	NA	NA
"deoxycarnitine"	2	0	NA	NA	NA	NA	NA	NA	0.0025919353614959	0.00497970020684409	0.602714931458986	0.119800791272536	0.0143522295895258	651.925232041896	0.0025919353614959	0.00497970020684409	0.602714931458986	0.119800791272536	0.0143522295895258	651.925232041896	NA	NA	NA	NA	NA	NA	NA	NA	NA
"deoxycholate"	2	0	NA	NA	NA	NA	NA	NA	0.0343018764544423	0.0205940347904324	0.0957887357546309	1.22171634905792	1.49259083755541	50.0022968515678	0.0343018764544423	0.0168566417289191	0.0418591676123201	1.22171634905792	1.49259083755541	50.0022968515678	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dihomo-linolenate (20_3n3 or n6)"	3	0	-0.0374787107537665	0.0141881558467691	0.00825278364035151	-0.0351174251613709	0.0129036499692646	0.00649842249241273	-0.0319287692472382	0.0156433201431522	0.0412460438417271	1.42678041000413	4.07140467674312	89.4789969464385	-0.0319287692472382	0.0109640698971378	0.00358976097314426	1.42678041000413	4.07140467674312	89.4789969464385	-0.0478321331841962	0.0670566523314864	0.475654388998216	0.002002264975695	0.00799852100176687	0.802332620969709	1.95737477016364	3.83131599087316	0.920252784142253
"dimethylarginine (SDMA + ADMA)"	3	0	-0.0102963503477355	0.0156034029193244	0.509331792730562	0.00479631211514834	0.0112895827884342	0.670950360906271	0.00495084398058766	0.013070301497473	0.70484696867716	1.34251108562525	3.60467203005337	117.286206899971	0.00495084398058766	0.00973571215718171	0.61108586253989	1.34251108562525	3.60467203005337	117.286206899971	0.0656322422540063	0.0387210705861202	0.0900752855132203	-0.00993665541965012	0.00613693149989975	0.105413493439058	0.99146494278304	0.983002732767777	0.950094696588456
"dimethylglycine"	5	0	-0.0376185442620262	0.0174283059371506	0.0308910020651435	0.0131084384948395	0.00474814854546106	0.00576692705847922	0.00894761104158246	0.00877782185260915	0.308040168383282	1.97691794466596	15.6328182397691	326.222740733963	0.00894761104158246	0.00444015487658105	0.0438881575052088	1.97691794466596	15.6328182397691	326.222740733963	0.0255963321968629	0.00891098894848626	0.00407308024343922	-0.00493252641468782	0.00199856020472433	0.013585515907014	1.3113165055898	5.15865293349672	0.994189508044639
"docosahexaenoate (DHA; 22_6n3)"	2	1	NA	NA	NA	NA	NA	NA	0.150438445171692	0.0576036536599282	0.00901162265164845	3.335885051491	11.1281290767611	50.0879712838747	0.150438445171692	0.0172678772711853	2.98453152356403e-18	3.335885051491	11.1281290767611	50.0879712838747	NA	NA	NA	NA	NA	NA	NA	NA	NA
"docosapentaenoate (n3 DPA; 22_5n3)"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.067326717608081	0.0302970229236365	0.0262682913820423	NA	NA	33.9931794790931	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dodecanedioate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00696593657017186	0.0288588800764263	0.809261146695181	NA	NA	36.9996274799465	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dopamine sulfate (2)"	2	0	NA	NA	NA	NA	NA	NA	0.0074062552014628	0.021281020816447	0.727823951715194	1.23783029535663	1.53222384010269	60.2981645076713	0.0074062552014628	0.0171921958092936	0.666619837604269	1.23783029535663	1.53222384010269	60.2981645076713	NA	NA	NA	NA	NA	NA	NA	NA	NA
"eicosanodioate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00607478017952312	0.0145794724308555	0.676922239021379	NA	NA	136.078858861279	NA	NA	NA	NA	NA	NA	NA	NA	NA
"epiandrosterone sulfate"	5	0	0.0221332120215865	0.0148220721067628	0.135369060045177	0.0222389607638038	0.0142101198322733	0.117580876015516	0.0169097761359862	0.0111285283568291	0.128637201136742	0.819206557128013	2.68439753296613	83.298996696546	0.0169097761359862	0.0111285283568291	0.128637201136742	0.819206557128013	2.68439753296613	83.298996696546	0.0310640097685472	0.035970246141438	0.387806056979304	-0.00164423432860851	0.00397349770663049	0.679020403780556	0.915271706352922	2.51316688935057	0
"ergothioneine"	2	0	NA	NA	NA	NA	NA	NA	0.01066844029947	0.0314447418893774	0.73440196332991	3.03470343649091	9.20942494744973	156.425306182623	0.01066844029947	0.0103617182197341	0.303197125438561	3.03470343649091	9.20942494744973	156.425306182623	NA	NA	NA	NA	NA	NA	NA	NA	NA
"erythritol"	2	0	NA	NA	NA	NA	NA	NA	-0.0114834494230503	0.00908323447111622	0.206141485143842	0.929084519886174	0.863198045092123	178.487497145521	-0.0114834494230503	0.00908323447111622	0.206141485143842	0.929084519886174	0.863198045092123	178.487497145521	NA	NA	NA	NA	NA	NA	NA	NA	NA
"erythronate*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.016402722799496	0.0118099604156371	0.164866539747909	NA	NA	220.16580047785	NA	NA	NA	NA	NA	NA	NA	NA	NA
